time	V1	V2	V3	V4	V5	V6
0.000000000000000e+000	4.330076e-001	4.330018e-001	1.499818e+001	1.788482e-005	1.647119e-010	4.330068e-001
1.785714240603349e-007	4.330075e-001	4.330018e-001	1.499818e+001	1.788482e-005	3.095126e-007	4.330069e-001
3.571428481206698e-007	4.330070e-001	4.330017e-001	1.499818e+001	1.788482e-005	1.134495e-006	4.330073e-001
5.357142721810047e-007	4.330064e-001	4.330017e-001	1.499818e+001	1.788482e-005	2.475113e-006	4.330079e-001
7.142856962413397e-007	4.330054e-001	4.330016e-001	1.499818e+001	1.788482e-005	4.331365e-006	4.330088e-001
8.928571203016747e-007	4.330042e-001	4.330015e-001	1.499818e+001	1.788482e-005	6.703252e-006	4.330099e-001
1.071428544362009e-006	4.330028e-001	4.330014e-001	1.499818e+001	1.788482e-005	9.590773e-006	4.330113e-001
1.249999968422344e-006	4.330011e-001	4.330012e-001	1.499818e+001	1.788482e-005	1.299393e-005	4.330130e-001
2.112705647488790e-006	4.329903e-001	4.329996e-001	1.499818e+001	1.788482e-005	3.464312e-005	4.330236e-001
3.056918446055802e-006	4.329727e-001	4.329959e-001	1.499818e+001	1.788482e-005	6.961347e-005	4.330408e-001
4.024548095315132e-006	4.329482e-001	4.329894e-001	1.499818e+001	1.788482e-005	1.183108e-004	4.330648e-001
5.095368300284403e-006	4.329128e-001	4.329777e-001	1.499818e+001	1.788482e-005	1.886232e-004	4.330995e-001
6.646256198766793e-006	4.328468e-001	4.329511e-001	1.499818e+001	1.788482e-005	3.194790e-004	4.331640e-001
8.734957098436358e-006	4.327312e-001	4.328948e-001	1.499818e+001	1.788482e-005	5.479839e-004	4.332765e-001
1.189606606528632e-005	4.325118e-001	4.327721e-001	1.499819e+001	1.788482e-005	9.802423e-004	4.334888e-001
1.397175358530595e-005	4.323415e-001	4.326677e-001	1.499819e+001	1.788482e-005	1.314899e-003	4.336528e-001
1.485110479811034e-005	4.322598e-001	4.326143e-001	1.499820e+001	1.788482e-005	1.475060e-003	4.337310e-001
1.596825457943899e-005	4.321485e-001	4.325389e-001	1.499820e+001	1.788482e-005	1.693036e-003	4.338375e-001
1.652759717823154e-005	4.320902e-001	4.324987e-001	1.499820e+001	1.788482e-005	1.806949e-003	4.338930e-001
1.709271552347016e-005	4.320289e-001	4.324555e-001	1.499820e+001	1.788482e-005	1.926550e-003	4.339513e-001
1.780775063449527e-005	4.319492e-001	4.323987e-001	1.499821e+001	1.788482e-005	2.082166e-003	4.340270e-001
1.821685446487430e-005	4.319023e-001	4.323649e-001	1.499821e+001	1.788482e-005	2.173550e-003	4.340715e-001
1.927750654888787e-005	4.317756e-001	4.322717e-001	1.499821e+001	1.788482e-005	2.420341e-003	4.341914e-001
2.041947017956676e-005	4.316304e-001	4.321621e-001	1.499821e+001	1.788482e-005	2.702462e-003	4.343281e-001
2.270339744092454e-005	4.313217e-001	4.319237e-001	1.499822e+001	1.788482e-005	3.300861e-003	4.346175e-001
2.479426270967805e-005	4.310153e-001	4.316799e-001	1.499823e+001	1.788482e-005	3.892780e-003	4.349027e-001
2.819900132598418e-005	4.304680e-001	4.312311e-001	1.499825e+001	1.788482e-005	4.945259e-003	4.354075e-001
3.191423048793190e-005	4.298050e-001	4.306702e-001	1.499827e+001	1.788482e-005	6.212499e-003	4.360113e-001
3.790185790186081e-005	4.286005e-001	4.296190e-001	1.499831e+001	1.788482e-005	8.495558e-003	4.370892e-001
4.557868821546174e-005	4.268155e-001	4.280107e-001	1.499836e+001	1.788482e-005	1.183246e-002	4.386405e-001
6.030687615256243e-005	4.227393e-001	4.242215e-001	1.499844e+001	1.788482e-005	1.927589e-002	4.420068e-001
8.472093865256243e-005	4.147556e-001	4.166228e-001	1.499856e+001	1.788482e-005	3.340607e-002	4.481524e-001
1.091350011525624e-004	4.055524e-001	4.077232e-001	1.499866e+001	1.788482e-005	4.910161e-002	4.546444e-001
1.308959843207838e-004	3.964772e-001	3.988670e-001	1.499872e+001	1.788482e-005	6.404822e-002	4.605160e-001
1.411279890023512e-004	3.919421e-001	3.944213e-001	1.499874e+001	1.788482e-005	7.131282e-002	4.632456e-001
1.468861657286247e-004	3.892982e-001	3.918236e-001	1.499876e+001	1.788482e-005	7.546680e-002	4.647558e-001
1.514251540152700e-004	3.871740e-001	3.897342e-001	1.499876e+001	1.788482e-005	7.876430e-002	4.659292e-001
1.566709882552036e-004	3.846914e-001	3.872910e-001	1.499877e+001	1.788482e-005	8.258947e-002	4.672719e-001
1.571629438996794e-004	3.844560e-001	3.870591e-001	1.499877e+001	1.788482e-005	8.294944e-002	4.673964e-001
1.576548995441552e-004	3.842202e-001	3.868269e-001	1.499878e+001	1.788482e-005	8.330953e-002	4.675208e-001
1.581468551886310e-004	3.839842e-001	3.865945e-001	1.499878e+001	1.788482e-005	8.366975e-002	4.676450e-001
1.586388108331067e-004	3.837479e-001	3.863617e-001	1.499878e+001	1.788482e-005	8.403008e-002	4.677690e-001
1.591307664775825e-004	3.835113e-001	3.861287e-001	1.499878e+001	1.788482e-005	8.439054e-002	4.678929e-001
1.596227221220583e-004	3.832744e-001	3.858953e-001	1.499878e+001	1.788482e-005	8.475112e-002	4.680166e-001
1.601146777665341e-004	3.830373e-001	3.856617e-001	1.499878e+001	1.788482e-005	8.511183e-002	4.681402e-001
1.608445684134719e-004	3.826848e-001	3.853145e-001	1.499878e+001	1.788482e-005	8.564720e-002	4.683231e-001
1.615047152010378e-004	3.823655e-001	3.849998e-001	1.499878e+001	1.788482e-005	8.613167e-002	4.684882e-001
1.622999584534075e-004	3.819799e-001	3.846200e-001	1.499878e+001	1.788482e-005	8.671559e-002	4.686866e-001
1.632275207128731e-004	3.815293e-001	3.841759e-001	1.499878e+001	1.788482e-005	8.739703e-002	4.689175e-001
1.642114730987095e-004	3.810502e-001	3.837036e-001	1.499879e+001	1.788482e-005	8.812033e-002	4.691617e-001
1.652283744088527e-004	3.805538e-001	3.832143e-001	1.499879e+001	1.788482e-005	8.886830e-002	4.694132e-001
1.663198627061480e-004	3.800195e-001	3.826876e-001	1.499879e+001	1.788482e-005	8.967163e-002	4.696823e-001
1.674376207809905e-004	3.794709e-001	3.821467e-001	1.499879e+001	1.788482e-005	9.049482e-002	4.699569e-001
1.686067309970050e-004	3.788955e-001	3.815793e-001	1.499879e+001	1.788482e-005	9.135636e-002	4.702431e-001
1.697958844506311e-004	3.783088e-001	3.810008e-001	1.499879e+001	1.788482e-005	9.223313e-002	4.705332e-001
1.702536036678149e-004	3.780825e-001	3.807775e-001	1.499879e+001	1.788482e-005	9.257077e-002	4.706446e-001
1.711690421021825e-004	3.776291e-001	3.803303e-001	1.499880e+001	1.788482e-005	9.324629e-002	4.708667e-001
1.713905984387972e-004	3.775192e-001	3.802220e-001	1.499880e+001	1.788482e-005	9.340981e-002	4.709204e-001
1.715992159884347e-004	3.774157e-001	3.801198e-001	1.499880e+001	1.788482e-005	9.356382e-002	4.709709e-001
1.718179712720919e-004	3.773071e-001	3.800127e-001	1.499880e+001	1.788482e-005	9.372533e-002	4.710237e-001
1.722087880203334e-004	3.771129e-001	3.798211e-001	1.499880e+001	1.788482e-005	9.401390e-002	4.711182e-001
1.722610578070577e-004	3.770869e-001	3.797955e-001	1.499880e+001	1.788482e-005	9.405250e-002	4.711308e-001
1.723655973805065e-004	3.770349e-001	3.797442e-001	1.499880e+001	1.788482e-005	9.412970e-002	4.711560e-001
1.725746765274039e-004	3.769309e-001	3.796416e-001	1.499880e+001	1.788482e-005	9.428412e-002	4.712064e-001
1.726269463141282e-004	3.769049e-001	3.796159e-001	1.499880e+001	1.788482e-005	9.432273e-002	4.712190e-001
1.726309741184013e-004	3.769029e-001	3.796139e-001	1.499880e+001	1.788482e-005	9.432571e-002	4.712200e-001
1.726390297269474e-004	3.768989e-001	3.796100e-001	1.499880e+001	1.788482e-005	9.433165e-002	4.712219e-001
1.726491028904286e-004	3.768939e-001	3.796051e-001	1.499880e+001	1.788482e-005	9.433910e-002	4.712243e-001
1.726552697201461e-004	3.768908e-001	3.796020e-001	1.499880e+001	1.788482e-005	9.434365e-002	4.712258e-001
1.726597328727690e-004	3.768886e-001	3.795998e-001	1.499880e+001	1.788482e-005	9.434695e-002	4.712269e-001
1.726656495006765e-004	3.768857e-001	3.795969e-001	1.499880e+001	1.788482e-005	9.435131e-002	4.712283e-001
1.726688173514069e-004	3.768841e-001	3.795954e-001	1.499880e+001	1.788482e-005	9.435365e-002	4.712291e-001
1.726715675649852e-004	3.768827e-001	3.795940e-001	1.499880e+001	1.788482e-005	9.435569e-002	4.712298e-001
1.726750491646781e-004	3.768810e-001	3.795923e-001	1.499880e+001	1.788482e-005	9.435826e-002	4.712306e-001
1.726792223200909e-004	3.768789e-001	3.795902e-001	1.499880e+001	1.788482e-005	9.436134e-002	4.712316e-001
1.726835944323363e-004	3.768767e-001	3.795881e-001	1.499880e+001	1.788482e-005	9.436457e-002	4.712327e-001
1.726910443593578e-004	3.768730e-001	3.795845e-001	1.499880e+001	1.788482e-005	9.437007e-002	4.712344e-001
1.726937199421533e-004	3.768717e-001	3.795832e-001	1.499880e+001	1.788482e-005	9.437205e-002	4.712351e-001
1.726956939175523e-004	3.768707e-001	3.795822e-001	1.499880e+001	1.788482e-005	9.437351e-002	4.712356e-001
1.726988243234257e-004	3.768691e-001	3.795806e-001	1.499880e+001	1.788482e-005	9.437582e-002	4.712363e-001
1.727001868105469e-004	3.768685e-001	3.795800e-001	1.499880e+001	1.788482e-005	9.437682e-002	4.712366e-001
1.727022988823627e-004	3.768674e-001	3.795789e-001	1.499880e+001	1.788482e-005	9.437839e-002	4.712372e-001
1.727044268429540e-004	3.768663e-001	3.795779e-001	1.499880e+001	1.788482e-005	9.437996e-002	4.712377e-001
1.727061016883521e-004	3.768655e-001	3.795771e-001	1.499880e+001	1.788482e-005	9.438120e-002	4.712381e-001
1.727081132206986e-004	3.768645e-001	3.795761e-001	1.499880e+001	1.788482e-005	9.438268e-002	4.712386e-001
1.727108341790607e-004	3.768632e-001	3.795747e-001	1.499880e+001	1.788482e-005	9.438469e-002	4.712392e-001
1.727137994907500e-004	3.768617e-001	3.795733e-001	1.499880e+001	1.788482e-005	9.438688e-002	4.712399e-001
1.727197301141287e-004	3.768587e-001	3.795704e-001	1.499880e+001	1.788482e-005	9.439126e-002	4.712414e-001
1.727256121665418e-004	3.768558e-001	3.795675e-001	1.499880e+001	1.788482e-005	9.439561e-002	4.712428e-001
1.727373762713680e-004	3.768499e-001	3.795617e-001	1.499880e+001	1.788482e-005	9.440430e-002	4.712456e-001
1.727517801157144e-004	3.768428e-001	3.795546e-001	1.499880e+001	1.788482e-005	9.441493e-002	4.712491e-001
1.727805878044071e-004	3.768284e-001	3.795405e-001	1.499880e+001	1.788482e-005	9.443621e-002	4.712560e-001
1.728216131219603e-004	3.768080e-001	3.795203e-001	1.499880e+001	1.788482e-005	9.446651e-002	4.712659e-001
1.729036637570667e-004	3.767672e-001	3.794800e-001	1.499880e+001	1.788482e-005	9.452713e-002	4.712857e-001
1.730505320800307e-004	3.766940e-001	3.794079e-001	1.499880e+001	1.788482e-005	9.463562e-002	4.713210e-001
1.733442687259586e-004	3.765476e-001	3.792634e-001	1.499880e+001	1.788482e-005	9.485265e-002	4.713916e-001
1.739317420178145e-004	3.762544e-001	3.789741e-001	1.499880e+001	1.788482e-005	9.528680e-002	4.715326e-001
1.751066886015262e-004	3.756665e-001	3.783940e-001	1.499880e+001	1.788482e-005	9.615550e-002	4.718135e-001
1.915559407734906e-004	3.672349e-001	3.700657e-001	1.499882e+001	1.788482e-005	1.083548e-001	4.755816e-001
2.347691486128784e-004	3.437721e-001	3.468451e-001	1.499885e+001	1.788482e-005	1.404415e-001	4.842068e-001
2.835972736128784e-004	3.153021e-001	3.186134e-001	1.499888e+001	1.788482e-005	1.763330e-001	4.916301e-001
3.568394611128785e-004	2.690362e-001	2.726523e-001	1.499890e+001	1.788482e-005	2.284892e-001	4.975232e-001
4.300816486128785e-004	2.191619e-001	2.230295e-001	1.499891e+001	1.788482e-005	2.777443e-001	4.969069e-001
5.033238361128786e-004	1.663772e-001	1.704444e-001	1.499892e+001	1.788482e-005	3.233571e-001	4.897379e-001
5.765660236128786e-004	1.113895e-001	1.156041e-001	1.499892e+001	1.788482e-005	3.647020e-001	4.760979e-001
6.253941486128787e-004	7.386660e-002	7.815175e-002	1.499892e+001	1.788482e-005	3.896188e-001	4.634936e-001
6.498082111128787e-004	5.492831e-002	5.924226e-002	1.499892e+001	1.788482e-005	4.012268e-001	4.561643e-001
6.742222736128787e-004	3.590923e-002	4.025311e-002	1.499892e+001	1.788482e-005	4.122449e-001	4.481642e-001
6.986363361128787e-004	1.684230e-002	2.122366e-002	1.499892e+001	1.788482e-005	4.227910e-001	4.396442e-001
7.016880939253788e-004	1.445581e-002	1.884620e-002	1.499892e+001	1.788482e-005	4.240631e-001	4.385299e-001
7.077916095503788e-004	9.679811e-003	1.414569e-002	1.499892e+001	1.788482e-005	4.265353e-001	4.362263e-001
7.199986408003787e-004	1.266727e-004	4.896193e-003	1.499892e+001	1.788482e-005	4.314135e-001	4.315518e-001
7.201542850615215e-004	4.856583e-006	4.785326e-003	1.499892e+001	1.788482e-005	4.314750e-001	4.314914e-001
7.204655735838070e-004	-2.387860e-004	4.589246e-003	1.499892e+001	1.788482e-005	4.315967e-001	4.313695e-001
7.210881506283779e-004	-7.260676e-004	4.279565e-003	1.499892e+001	1.788482e-005	4.318398e-001	4.311254e-001
7.223333047175198e-004	-1.700624e-003	3.997018e-003	1.499892e+001	1.788482e-005	4.323245e-001	4.306356e-001
7.248236128958035e-004	-3.649710e-003	4.221793e-003	1.499892e+001	1.788482e-005	4.332900e-001	4.296521e-001
7.261774128090657e-004	-4.709262e-003	4.729648e-003	1.499892e+001	1.788482e-005	4.338127e-001	4.291152e-001
7.273622529608647e-004	-5.636534e-003	5.291766e-003	1.499892e+001	1.788482e-005	4.342681e-001	4.286435e-001
7.283994894007117e-004	-6.448307e-003	5.622949e-003	1.499892e+001	1.788482e-005	4.346656e-001	4.282292e-001
7.295064976261918e-004	-7.314672e-003	5.890675e-003	1.499892e+001	1.788482e-005	4.350884e-001	4.277857e-001
7.308310945932093e-004	-8.351261e-003	6.325620e-003	1.499892e+001	1.788482e-005	4.355925e-001	4.272532e-001
7.322278532451880e-004	-9.444288e-003	6.933511e-003	1.499892e+001	1.788482e-005	4.361219e-001	4.266897e-001
7.343896100272773e-004	-1.113583e-002	8.096411e-003	1.499892e+001	1.788482e-005	4.369362e-001	4.258125e-001
7.380871900146080e-004	-1.402881e-002	1.042132e-002	1.499892e+001	1.788482e-005	4.383179e-001	4.243014e-001
7.419027941974069e-004	-1.701348e-002	1.310077e-002	1.499892e+001	1.788482e-005	4.397259e-001	4.227248e-001
7.495340025630047e-004	-2.298070e-002	1.883117e-002	1.499892e+001	1.788482e-005	4.424941e-001	4.195260e-001
7.573433713703303e-004	-2.908273e-002	2.485799e-002	1.499892e+001	1.788482e-005	4.452522e-001	4.161824e-001
7.729621089849815e-004	-4.126753e-002	3.702822e-002	1.499892e+001	1.788482e-005	4.505302e-001	4.092761e-001
7.970418008226935e-004	-6.001405e-002	5.578419e-002	1.499892e+001	1.788482e-005	4.582731e-001	3.982733e-001
8.082362499905869e-004	-6.870794e-002	6.448563e-002	1.499892e+001	1.788482e-005	4.616917e-001	3.929984e-001
8.148442703294731e-004	-7.382840e-002	6.961144e-002	1.499892e+001	1.788482e-005	4.636237e-001	3.898101e-001
8.189616574439695e-004	-7.701422e-002	7.280101e-002	1.499892e+001	1.788482e-005	4.647970e-001	3.877977e-001
8.229467279018404e-004	-8.009407e-002	7.588470e-002	1.499892e+001	1.788482e-005	4.659109e-001	3.858318e-001
8.273137122335747e-004	-8.346647e-002	7.926022e-002	1.499892e+001	1.788482e-005	4.671157e-001	3.836644e-001
8.276122852188953e-004	-8.369677e-002	7.949200e-002	1.499892e+001	1.788482e-005	4.671970e-001	3.835154e-001
8.309387231922838e-004	-8.626203e-002	8.206081e-002	1.499892e+001	1.788482e-005	4.680949e-001	3.818482e-001
8.318405318866165e-004	-8.695710e-002	8.275685e-002	1.499892e+001	1.788482e-005	4.683363e-001	3.813945e-001
8.325105571688720e-004	-8.747341e-002	8.327388e-002	1.499892e+001	1.788482e-005	4.685149e-001	3.810569e-001
8.332180786812478e-004	-8.801849e-002	8.381974e-002	1.499892e+001	1.788482e-005	4.687030e-001	3.806999e-001
8.340320889561261e-004	-8.864547e-002	8.444761e-002	1.499892e+001	1.788482e-005	4.689186e-001	3.802885e-001
8.350396261268257e-004	-8.942132e-002	8.522458e-002	1.499892e+001	1.788482e-005	4.691845e-001	3.797786e-001
8.359929941771839e-004	-9.015526e-002	8.595958e-002	1.499892e+001	1.788482e-005	4.694350e-001	3.792952e-001
8.370781065320870e-004	-9.099036e-002	8.679591e-002	1.499892e+001	1.788482e-005	4.697188e-001	3.787439e-001
8.381581426369893e-004	-9.182130e-002	8.762808e-002	1.499892e+001	1.788482e-005	4.700000e-001	3.781942e-001
8.393216766510498e-004	-9.271618e-002	8.852430e-002	1.499892e+001	1.788482e-005	4.703014e-001	3.776007e-001
8.404851362189806e-004	-9.361070e-002	8.942018e-002	1.499892e+001	1.788482e-005	4.706011e-001	3.770060e-001
8.417116783937554e-004	-9.455343e-002	9.036435e-002	1.499892e+001	1.788482e-005	4.709158e-001	3.763779e-001
8.421781051036697e-004	-9.491184e-002	9.072331e-002	1.499892e+001	1.788482e-005	4.710350e-001	3.761387e-001
8.423690544352616e-004	-9.505855e-002	9.087025e-002	1.499892e+001	1.788482e-005	4.710837e-001	3.760408e-001
8.424448139497609e-004	-9.511676e-002	9.092855e-002	1.499892e+001	1.788482e-005	4.711030e-001	3.760019e-001
8.425055184280244e-004	-9.516339e-002	9.097525e-002	1.499892e+001	1.788482e-005	4.711185e-001	3.759707e-001
8.425686811396353e-004	-9.521192e-002	9.102385e-002	1.499892e+001	1.788482e-005	4.711345e-001	3.759383e-001
8.426950065628571e-004	-9.530896e-002	9.112105e-002	1.499892e+001	1.788482e-005	4.711667e-001	3.758734e-001
8.429476574093006e-004	-9.550302e-002	9.131543e-002	1.499892e+001	1.788482e-005	4.712309e-001	3.757435e-001
8.434529591021877e-004	-9.589115e-002	9.170415e-002	1.499892e+001	1.788482e-005	4.713592e-001	3.754837e-001
8.434852072688939e-004	-9.591591e-002	9.172896e-002	1.499892e+001	1.788482e-005	4.713674e-001	3.754672e-001
8.435497036023065e-004	-9.596545e-002	9.177856e-002	1.499892e+001	1.788482e-005	4.713837e-001	3.754340e-001
8.436786962691316e-004	-9.606451e-002	9.187778e-002	1.499892e+001	1.788482e-005	4.714164e-001	3.753676e-001
8.437109444358378e-004	-9.608927e-002	9.190258e-002	1.499892e+001	1.788482e-005	4.714246e-001	3.753510e-001
8.437754407692504e-004	-9.613881e-002	9.195220e-002	1.499892e+001	1.788482e-005	4.714409e-001	3.753178e-001
8.437788652569788e-004	-9.614144e-002	9.195483e-002	1.499892e+001	1.788482e-005	4.714418e-001	3.753160e-001
8.437857142324357e-004	-9.614670e-002	9.196009e-002	1.499892e+001	1.788482e-005	4.714435e-001	3.753125e-001
8.437956353518935e-004	-9.615431e-002	9.196772e-002	1.499892e+001	1.788482e-005	4.714460e-001	3.753074e-001
8.438015038578642e-004	-9.615882e-002	9.197224e-002	1.499892e+001	1.788482e-005	4.714475e-001	3.753044e-001
8.438058333472673e-004	-9.616214e-002	9.197557e-002	1.499892e+001	1.788482e-005	4.714486e-001	3.753021e-001
8.438114970561711e-004	-9.616649e-002	9.197993e-002	1.499892e+001	1.788482e-005	4.714500e-001	3.752992e-001
8.438141307128221e-004	-9.616851e-002	9.198195e-002	1.499892e+001	1.788482e-005	4.714507e-001	3.752979e-001
8.438167621297626e-004	-9.617054e-002	9.198397e-002	1.499892e+001	1.788482e-005	4.714514e-001	3.752965e-001
8.438202008176980e-004	-9.617317e-002	9.198662e-002	1.499892e+001	1.788482e-005	4.714522e-001	3.752947e-001
8.438242106065889e-004	-9.617625e-002	9.198970e-002	1.499892e+001	1.788482e-005	4.714532e-001	3.752927e-001
8.438285477857665e-004	-9.617958e-002	9.199304e-002	1.499892e+001	1.788482e-005	4.714544e-001	3.752905e-001
8.438357225726664e-004	-9.618510e-002	9.199856e-002	1.499892e+001	1.788482e-005	4.714562e-001	3.752868e-001
8.438398130088877e-004	-9.618824e-002	9.200171e-002	1.499892e+001	1.788482e-005	4.714572e-001	3.752847e-001
8.438421587851838e-004	-9.619004e-002	9.200351e-002	1.499892e+001	1.788482e-005	4.714578e-001	3.752834e-001
8.438442643385527e-004	-9.619165e-002	9.200513e-002	1.499892e+001	1.788482e-005	4.714583e-001	3.752824e-001
8.438474713276259e-004	-9.619412e-002	9.200760e-002	1.499892e+001	1.788482e-005	4.714592e-001	3.752807e-001
8.438487898615579e-004	-9.619513e-002	9.200861e-002	1.499892e+001	1.788482e-005	4.714595e-001	3.752800e-001
8.438506822684657e-004	-9.619658e-002	9.201007e-002	1.499892e+001	1.788482e-005	4.714600e-001	3.752791e-001
8.438535670753023e-004	-9.619880e-002	9.201229e-002	1.499892e+001	1.788482e-005	4.714607e-001	3.752776e-001
8.438555602862858e-004	-9.620033e-002	9.201382e-002	1.499892e+001	1.788482e-005	4.714612e-001	3.752766e-001
8.438577176800136e-004	-9.620199e-002	9.201548e-002	1.499892e+001	1.788482e-005	4.714617e-001	3.752754e-001
8.438607659906093e-004	-9.620433e-002	9.201782e-002	1.499892e+001	1.788482e-005	4.714625e-001	3.752739e-001
8.438640596034739e-004	-9.620686e-002	9.202036e-002	1.499892e+001	1.788482e-005	4.714634e-001	3.752722e-001
8.438706468292031e-004	-9.621192e-002	9.202542e-002	1.499892e+001	1.788482e-005	4.714650e-001	3.752688e-001
8.438772350469970e-004	-9.621698e-002	9.203049e-002	1.499892e+001	1.788482e-005	4.714667e-001	3.752654e-001
8.438904114825848e-004	-9.622709e-002	9.204062e-002	1.499892e+001	1.788482e-005	4.714700e-001	3.752586e-001
8.439068301349461e-004	-9.623970e-002	9.205325e-002	1.499892e+001	1.788482e-005	4.714742e-001	3.752502e-001
8.439396674396687e-004	-9.626491e-002	9.207851e-002	1.499892e+001	1.788482e-005	4.714825e-001	3.752333e-001
8.439863686108826e-004	-9.630078e-002	9.211443e-002	1.499892e+001	1.788482e-005	4.714943e-001	3.752092e-001
8.440797709533105e-004	-9.637250e-002	9.218626e-002	1.499892e+001	1.788482e-005	4.715179e-001	3.751611e-001
8.442433848437221e-004	-9.649813e-002	9.231208e-002	1.499892e+001	1.788482e-005	4.715593e-001	3.750768e-001
8.445706126245451e-004	-9.674936e-002	9.256372e-002	1.499892e+001	1.788482e-005	4.716418e-001	3.749081e-001
8.452250681861911e-004	-9.725172e-002	9.306688e-002	1.499892e+001	1.788482e-005	4.718065e-001	3.745705e-001
8.465339793094831e-004	-9.825607e-002	9.407284e-002	1.499892e+001	1.788482e-005	4.721339e-001	3.738936e-001
8.491518015560672e-004	-1.002632e-001	9.608325e-002	1.499892e+001	1.788482e-005	4.727813e-001	3.725340e-001
8.543874460492355e-004	-1.042736e-001	1.001004e-001	1.499892e+001	1.788482e-005	4.740584e-001	3.698009e-001
8.567841473914130e-004	-1.061076e-001	1.019376e-001	1.499892e+001	1.788482e-005	4.746347e-001	3.685432e-001
8.584369295587675e-004	-1.073712e-001	1.032035e-001	1.499892e+001	1.788482e-005	4.750271e-001	3.676720e-001
8.595569176707204e-004	-1.082271e-001	1.040608e-001	1.499892e+001	1.788482e-005	4.752910e-001	3.670801e-001
8.606124814978440e-004	-1.090333e-001	1.048685e-001	1.499892e+001	1.788482e-005	4.755381e-001	3.665210e-001
8.617608816896116e-004	-1.099101e-001	1.057469e-001	1.499892e+001	1.788482e-005	4.758054e-001	3.659115e-001
8.630942525275616e-004	-1.109276e-001	1.067663e-001	1.499892e+001	1.788482e-005	4.761134e-001	3.652021e-001
8.655325445075002e-004	-1.127872e-001	1.086294e-001	1.499892e+001	1.788482e-005	4.766725e-001	3.639016e-001
8.664659675347603e-004	-1.134988e-001	1.093423e-001	1.499892e+001	1.788482e-005	4.768850e-001	3.634026e-001
8.671040454209929e-004	-1.139850e-001	1.098295e-001	1.499892e+001	1.788482e-005	4.770294e-001	3.630608e-001
8.678064616110895e-004	-1.145201e-001	1.103656e-001	1.499892e+001	1.788482e-005	4.771878e-001	3.626841e-001
8.685402358516513e-004	-1.150789e-001	1.109255e-001	1.499892e+001	1.788482e-005	4.773526e-001	3.622901e-001
8.694593963591028e-004	-1.157787e-001	1.116266e-001	1.499892e+001	1.788482e-005	4.775581e-001	3.617958e-001
8.704071253775843e-004	-1.165000e-001	1.123493e-001	1.499892e+001	1.788482e-005	4.777690e-001	3.612855e-001
8.714726929901248e-004	-1.173106e-001	1.131615e-001	1.499892e+001	1.788482e-005	4.780048e-001	3.607107e-001
8.725574132594304e-004	-1.181355e-001	1.139881e-001	1.499892e+001	1.788482e-005	4.782435e-001	3.601245e-001
8.737275091447960e-004	-1.190250e-001	1.148793e-001	1.499892e+001	1.788482e-005	4.784997e-001	3.594913e-001
8.741715221938380e-004	-1.193624e-001	1.152174e-001	1.499892e+001	1.788482e-005	4.785964e-001	3.592506e-001
8.750595482919217e-004	-1.200371e-001	1.158935e-001	1.499892e+001	1.788482e-005	4.787893e-001	3.587688e-001
8.750616474330349e-004	-1.200387e-001	1.158951e-001	1.499892e+001	1.788482e-005	4.787897e-001	3.587677e-001
8.750658457152612e-004	-1.200419e-001	1.158983e-001	1.499892e+001	1.788482e-005	4.787906e-001	3.587654e-001
8.750686247776478e-004	-1.200440e-001	1.159004e-001	1.499892e+001	1.788482e-005	4.787912e-001	3.587639e-001
8.750723318747666e-004	-1.200468e-001	1.159032e-001	1.499892e+001	1.788482e-005	4.787920e-001	3.587618e-001
8.750748102210165e-004	-1.200487e-001	1.159051e-001	1.499892e+001	1.788482e-005	4.787926e-001	3.587605e-001
8.750763980340042e-004	-1.200499e-001	1.159063e-001	1.499892e+001	1.788482e-005	4.787929e-001	3.587596e-001
8.750780170373937e-004	-1.200511e-001	1.159075e-001	1.499892e+001	1.788482e-005	4.787933e-001	3.587587e-001
8.750798503395428e-004	-1.200525e-001	1.159089e-001	1.499892e+001	1.788482e-005	4.787937e-001	3.587578e-001
8.750817730468514e-004	-1.200540e-001	1.159104e-001	1.499892e+001	1.788482e-005	4.787941e-001	3.587567e-001
8.750848996384300e-004	-1.200564e-001	1.159128e-001	1.499892e+001	1.788482e-005	4.787948e-001	3.587550e-001
8.750882478215787e-004	-1.200589e-001	1.159153e-001	1.499892e+001	1.788482e-005	4.787955e-001	3.587532e-001
8.750921053608602e-004	-1.200618e-001	1.159183e-001	1.499892e+001	1.788482e-005	4.787963e-001	3.587511e-001
8.750972686311314e-004	-1.200658e-001	1.159222e-001	1.499892e+001	1.788482e-005	4.787975e-001	3.587483e-001
8.751061947513734e-004	-1.200726e-001	1.159290e-001	1.499892e+001	1.788482e-005	4.787994e-001	3.587435e-001
8.751199713774652e-004	-1.200830e-001	1.159395e-001	1.499892e+001	1.788482e-005	4.788024e-001	3.587360e-001
8.751426943156390e-004	-1.201003e-001	1.159568e-001	1.499892e+001	1.788482e-005	4.788073e-001	3.587236e-001
8.751864094415826e-004	-1.201335e-001	1.159900e-001	1.499892e+001	1.788482e-005	4.788167e-001	3.586999e-001
8.752724745999878e-004	-1.201988e-001	1.160555e-001	1.499892e+001	1.788482e-005	4.788353e-001	3.586531e-001
8.754446049167982e-004	-1.203296e-001	1.161865e-001	1.499892e+001	1.788482e-005	4.788725e-001	3.585596e-001
