0,0,0,0,0
0.00075,0,0,0,0
0.0015,0,0,0,0
0.00225,0,0,0,0
0.003,0,0,0,0
0.00375,0,0,0,0
0.0045,0,0,0,0
0.00525,0,0,0,0
0.006,0,0,0,0
0.00675,0,0,0,0
0.0075,0,0,0,0
0.00825,0,0,0,0
0.009,0,0,0,0
0.00975,0,0,0,0
0.0105,0,0,0,0
0.01125,0,0,0,0
0.012,0,0,0,0
0.01275,0,0,0,0
0.0135,0,0,0,0
0.01425,0,0,0,0
0.015,0,0,0,0
0.01575,0,0,0,0
0.0165,0,0,0,0
0.01725,0,0,0,0
0.018,0,0,0,0
0.01875,0,0,0,0
0.0195,0,0,0,0
0.02025,0,0,0,0
0.021,0,0,0,0
0.02175,0,0,0,0
0.0225,0,0,0,0
0.02325,0,0,0,0
0.024,0,0,0,0
0.02475,0,0,0,0
0.0255,0,0,0,0
0.02625,0,0,0,0
0.027,0,0,0,0
0.02775,0,0,0,0
0.0285,0,0,0,0
0.02925,0,0,0,0
0.03,0,0,0,0
0.03075,0,0,0,0
0.0315,0,0,0,0
0.03225,0,0,0,0
0.033,0,0,0,0
0.03375,0,0,0,0
0.0345,0,0,0,0
0.03525,0,0,0,0
0.036,0,0,0,0
0.03675,0,0,0,0
0.0375,0,0,0,0
0.03825,0,0,0,0
0.039,0,0,0,0
0.03975,0,0,0,0
0.0405,0,0,0,0
0.04125,0,0,0,0
0.042,0,0,0,0
0.04275,0,0,0,0
0.0435,0,0,0,0
0.04425,0,0,0,0
0.045,0,0,0,0
0.04575,0,0,0,0
0.0465,0,0,0,0
0.04725,0,0,0,0
0.048,0,0,0,0
0.04875,0,0,0,0
0.0495,0,0,0,0
0.05025,0,0,0,0
0.051,0,0,0,0
0.05175,0,0,0,0
0.0525,0,0,0,0
0.05325,0,0,0,0
0.054,0,0,0,0
0.05475,0,0,0,0
0.0555,0,0,0,0
0.05625,0,0,0,0
0.057,0,0,0,0
0.05775,0,0,0,0
0.0585,0,0,0,0
0.05925,0,0,0,0
0.06,0,0,0,0
0.06075,0,0,0,0
0.0615,0,0,0,0
0.06225,0,0,0,0
0.063,0,0,0,0
0.06375,0,0,0,0
0.0645,0,0,0,0
0.06525,0,0,0,0
0.066,0,0,0,0
0.06675,0,0,0,0
0.0675,0,0,0,0
0.06825,0,0,0,0
0.069,0,0,0,0
0.06975,0,0,0,0
0.0705,0,0,0,0
0.07125,0,0,0,0
0.072,0,0,0,0
0.07275,0,0,0,0
0.0735,0,0,0,0
0.07425,0,0,0,0
0.075,0,0,0,0
0.07575,0,0,0,0
0.0765,0,0,0,0
0.07725,0,0,0,0
0.078,0,0,0,0
0.07875,0,0,0,0
0.0795,0,0,0,0
0.08025,0,0,0,0
0.081,0,0,0,0
0.08175,0,0,0,0
0.0825,0,0,0,0
0.08325,0,0,0,0
0.084,0,0,0,0
0.08475,0,0,0,0
0.0855,0,0,0,0
0.08625,0,0,0,0
0.087,0,0,0,0
0.08775,0,0,0,0
0.0885,0,0,0,0
0.08925,0,0,0,0
0.09,0,0,0,0
0.09075,0,0,0,0
0.0915,0,0,0,0
0.09225,0,0,0,0
0.093,0,0,0,0
0.09375,0,0,0,0
0.0945,0,0,0,0
0.09525,0,0,0,0
0.096,0,0,0,0
0.09675,0,0,0,0
0.0975,0,0,0,0
0.09825,0,0,0,0
0.099,0,0,0,0
0.09975,0,0,0,0
0.1005,4.2146e-13,0.040331,-0.040331,0
0.10125,2.7299e-11,0.19828,-0.19828,0
0.102,3.0843e-10,0.38094,-0.38094,0
0.10275,9.7764e-11,0.55916,-0.55916,0
0.1035,1.1451e-09,0.73133,-0.73133,0
0.10425,2.0274e-09,0.89975,-0.89975,0
0.105,5.0164e-09,1.066,-1.066,0
0.10575,1.0439e-08,1.2312,-1.2312,0
0.1065,1.9637e-08,1.3958,-1.3958,0
0.10725,3.3807e-08,1.5601,-1.5601,0
0.108,5.4916e-08,1.7242,-1.7242,0
0.10875,9.5677e-08,1.8884,-1.8884,0
0.1095,1.2486e-07,2.0524,-2.0524,0
0.11025,1.7685e-07,2.2165,-2.2165,0
0.111,2.4721e-07,2.3805,-2.3805,0
0.11175,3.346e-07,2.5445,-2.5445,0
0.1125,4.4502e-07,2.7085,-2.7085,0
0.11325,5.784e-07,2.8725,-2.8725,0
0.114,7.4253e-07,3.0365,-3.0365,0
0.11475,9.3598e-07,3.2006,-3.2006,0
0.1155,1.1661e-06,3.3646,-3.3646,0
0.11625,1.4387e-06,3.5286,-3.5286,0
0.117,1.7544e-06,3.6926,-3.6926,0
0.11775,2.1224e-06,3.8566,-3.8566,0
0.1185,2.5425e-06,4.0206,-4.0206,0
0.11925,3.0254e-06,4.1847,-4.1847,0
0.12,3.5697e-06,4.3486,-4.3486,0
0.12075,4.1913e-06,4.5127,-4.5127,0
0.1215,4.8975e-06,4.6767,-4.6767,0
0.12225,5.6664e-06,4.8407,-4.8407,0
0.123,6.5475e-06,5.0047,-5.0047,0
0.12375,7.4997e-06,5.1688,-5.1688,0
0.1245,8.5844e-06,5.3327,-5.3327,0
0.12525,9.7471e-06,5.4968,-5.4968,0
0.126,1.1066e-05,5.6608,-5.6608,0
0.12675,1.2467e-05,5.8248,-5.8248,0
0.1275,1.4049e-05,5.9888,-5.9888,0
0.12825,1.5719e-05,6.1528,-6.1529,0
0.129,1.7599e-05,6.3168,-6.3168,0
0.12975,1.9571e-05,6.4809,-6.4809,0
0.1305,2.1779e-05,6.6448,-6.6449,0
0.13125,2.4092e-05,6.8089,-6.8089,0
0.132,2.6669e-05,6.9729,-6.9729,0
0.13275,2.9355e-05,7.1369,-7.137,0
0.1335,3.2341e-05,7.3009,-7.3009,0
0.13425,3.5438e-05,7.465,-7.465,0
0.135,3.8874e-05,7.6289,-7.629,0
0.13575,4.2422e-05,7.793,-7.793,0
0.1365,4.6361e-05,7.9569,-7.957,0
0.13725,5.0391e-05,8.121,-8.1211,0
0.138,5.487e-05,8.285,-8.285,0
0.13875,5.9434e-05,8.449,-8.4491,0
0.1395,6.45e-05,8.613,-8.6131,0
0.14025,6.9643e-05,8.7771,-8.7771,0
0.141,7.5347e-05,8.941,-8.9411,0
0.14175,8.1115e-05,9.1051,-9.1052,0
0.1425,8.7506e-05,9.269,-9.2691,0
0.14325,9.395e-05,9.4331,-9.4332,0
0.144,0.00010108,9.5971,-9.5972,0
0.14475,0.00010825,9.7611,-9.7612,0
0.1455,0.00011603,9.9251,-9.9252,0
0.14625,0.00012412,10.089,-10.089,0
0.147,0.00013276,10.253,-10.253,0
0.14775,0.00014168,10.417,-10.417,0
0.1485,0.00015122,10.581,-10.581,0
0.14925,0.00016105,10.745,-10.745,0
0.15,0.00017155,10.909,-10.909,0
0.15075,0.00018233,11.073,-11.073,0
0.1515,0.00019385,11.237,-11.237,0
0.15225,0.00020566,11.401,-11.401,0
0.153,0.00021827,11.565,-11.565,0
0.15375,0.00023116,11.729,-11.729,0
0.1545,0.00024492,11.893,-11.893,0
0.15525,0.00025896,12.057,-12.058,0
0.156,0.00027425,12.221,-12.221,0
0.15675,0.00028921,12.385,-12.386,0
0.1575,0.00030579,12.549,-12.55,0
0.15825,0.00032201,12.713,-12.714,0
0.159,0.00033998,12.877,-12.878,0
0.15975,0.00035752,13.041,-13.042,0
0.1605,0.00037697,13.205,-13.206,0
0.16125,0.0003959,13.369,-13.37,0
0.162,0.0004169,13.533,-13.534,0
0.16275,0.00043729,13.697,-13.698,0
0.1635,0.00045986,13.861,-13.862,0
0.16425,0.00048183,14.025,-14.026,0
0.165,0.00050612,14.189,-14.19,0
0.16575,0.0005297,14.353,-14.354,0
0.1665,0.00055578,14.517,-14.518,0
0.16725,0.00058105,14.681,-14.682,0
0.168,0.000609,14.845,-14.846,0
0.16875,0.00063603,15.009,-15.01,0
0.1695,0.00066604,15.173,-15.174,0
0.17025,0.00069483,15.337,-15.338,0
0.171,0.00072689,15.501,-15.502,0
0.17175,0.0007576,15.665,-15.666,0
0.1725,0.00079182,15.829,-15.83,0
0.17325,0.00082452,15.993,-15.994,0
0.174,0.00086099,16.157,-16.158,0
0.17475,0.00089577,16.321,-16.322,0
0.1755,0.00093458,16.485,-16.486,0
0.17625,0.00097153,16.649,-16.65,0
0.177,0.0010119,16.813,-16.814,0
0.17775,0.0010519,16.977,-16.978,0
0.1785,0.0010949,17.141,-17.142,0
0.17925,0.0011373,17.305,-17.306,0
0.18,0.0011829,17.469,-17.47,0
0.18075,0.0012277,17.633,-17.635,0
0.1815,0.001276,17.797,-17.799,0
0.18225,0.0013234,17.961,-17.963,0
0.183,0.0013744,18.125,-18.127,0
0.18375,0.0014245,18.289,-18.291,0
0.1845,0.0014785,18.453,-18.455,0
0.18525,-0.6441,18.912,-18.268,0.024544
0.186,-2.3572,19.86,-17.502,0.024544
0.18675,-2.4721,20.076,-17.604,0.024544
0.1875,-2.3733,20.195,-17.822,0.024544
0.18825,-2.2975,20.325,-18.027,0.024544
0.189,-2.2606,20.472,-18.211,0.024544
0.18975,-2.2495,20.631,-18.382,0.024544
0.1905,-2.2526,20.796,-18.544,0.024544
0.19125,-2.2632,20.965,-18.702,0.024544
0.192,-2.2777,21.136,-18.858,0.024544
0.19275,-2.2942,21.308,-19.013,0.024544
0.1935,-2.3116,21.48,-19.168,0.024544
0.19425,-2.3296,21.652,-19.322,0.024544
0.195,-2.3478,21.824,-19.476,0.024544
0.19575,-2.3662,21.997,-19.63,0.024544
0.1965,-2.3846,22.169,-19.784,0.024544
0.19725,-2.4031,22.342,-19.938,0.024544
0.198,-2.4216,22.514,-20.092,0.024544
0.19875,-2.44,22.687,-20.246,0.024544
0.1995,-2.4585,22.859,-20.4,0.024544
0.20025,-2.477,23.031,-20.554,0.024544
0.201,-2.4955,23.204,-20.708,0.024544
0.20175,-2.514,23.376,-20.862,0.024544
0.2025,-2.5324,23.549,-21.016,0.024544
0.20325,-2.5509,23.721,-21.17,0.024544
0.204,-2.5694,23.894,-21.324,0.024544
0.20475,-2.5879,24.066,-21.478,0.024544
0.2055,-2.6063,24.239,-21.632,0.024544
0.20625,-2.6248,24.411,-21.786,0.024544
0.207,-2.6433,24.584,-21.94,0.024544
0.20775,-2.6618,24.756,-22.094,0.024544
0.2085,-2.6802,24.929,-22.248,0.024544
0.20925,-2.6987,25.101,-22.402,0.024544
0.21,-2.7171,25.274,-22.556,0.024544
0.21075,-2.7356,25.446,-22.71,0.024544
0.2115,-2.754,25.618,-22.864,0.024544
0.21225,-2.7725,25.791,-23.018,0.024544
0.213,-2.7909,25.963,-23.172,0.024544
0.21375,-2.8094,26.136,-23.327,0.024544
0.2145,-2.8278,26.308,-23.48,0.024544
0.21525,-2.8463,26.481,-23.635,0.024544
0.216,-2.8647,26.653,-23.789,0.024544
0.21675,-2.8831,26.826,-23.943,0.024544
0.2175,-2.9016,26.998,-24.097,0.024544
0.21825,-2.92,27.171,-24.251,0.024544
0.219,-2.9384,27.343,-24.405,0.024544
0.21975,-2.9569,27.516,-24.559,0.024544
0.2205,-2.9753,27.688,-24.713,0.024544
0.22125,-2.9937,27.861,-24.867,0.024544
0.222,-3.0121,28.033,-25.021,0.024544
0.22275,-4.1222,28.61,-24.488,0.049087
0.2235,-6.406,29.623,-23.217,0.049087
0.22425,-6.5701,29.85,-23.28,0.049087
0.225,-6.4423,29.969,-23.527,0.049087
0.22575,-6.3477,30.1,-23.752,0.049087
0.2265,-6.3074,30.251,-23.943,0.049087
0.22725,-6.303,30.415,-24.112,0.049087
0.228,-6.3184,30.586,-24.268,0.049087
0.22875,-6.3442,30.762,-24.417,0.049087
0.2295,-6.3754,30.939,-24.563,0.049087
0.23025,-6.4093,31.117,-24.708,0.049087
0.231,-6.4446,31.296,-24.851,0.049087
0.23175,-6.4807,31.475,-24.994,0.049087
0.2325,-6.5171,31.654,-25.137,0.049087
0.23325,-6.5537,31.833,-25.28,0.049087
0.234,-6.5903,32.012,-25.422,0.049087
0.23475,-6.627,32.192,-25.565,0.049087
0.2355,-6.6637,32.371,-25.707,0.049087
0.23625,-6.7005,32.55,-25.85,0.049087
0.237,-6.7372,32.729,-25.992,0.049087
0.23775,-6.774,32.909,-26.135,0.049087
0.2385,-6.8107,33.088,-26.277,0.049087
0.23925,-6.8475,33.267,-26.42,0.049087
0.24,-6.8842,33.447,-26.562,0.049087
0.24075,-6.9209,33.626,-26.705,0.049087
0.2415,-6.9576,33.805,-26.848,0.049087
0.24225,-6.9944,33.985,-26.99,0.049087
0.243,-7.0311,34.164,-27.133,0.049087
0.24375,-7.0678,34.343,-27.275,0.049087
0.2445,-7.1045,34.522,-27.418,0.049087
0.24525,-7.1412,34.702,-27.561,0.049087
0.246,-10.74,35.887,-25.147,0.073631
0.24675,-11.325,36.221,-24.897,0.073631
0.2475,-11.209,36.359,-25.15,0.073631
0.24825,-11.086,36.493,-25.407,0.073631
0.249,-11.03,36.647,-25.616,0.073631
0.24975,-11.025,36.814,-25.789,0.073631
0.2505,-11.048,36.99,-25.942,0.073631
0.25125,-11.087,37.17,-26.083,0.073631
0.252,-11.133,37.352,-26.219,0.073631
0.25275,-11.184,37.535,-26.351,0.073631
0.2535,-11.236,37.719,-26.483,0.073631
0.25425,-11.29,37.903,-26.613,0.073631
0.255,-11.344,38.087,-26.743,0.073631
0.25575,-11.399,38.272,-26.873,0.073631
0.2565,-11.453,38.456,-27.003,0.073631
0.25725,-11.508,38.64,-27.133,0.073631
0.258,-11.562,38.825,-27.263,0.073631
0.25875,-11.617,39.009,-27.392,0.073631
0.2595,-11.672,39.194,-27.522,0.073631
0.26025,-11.726,39.378,-27.652,0.073631
0.261,-11.781,39.563,-27.782,0.073631
0.26175,-11.836,39.747,-27.911,0.073631
0.2625,-11.89,39.931,-28.041,0.073631
0.26325,-15.686,40.825,-25.139,0.098175
0.264,-16.469,41.147,-24.678,0.098175
0.26475,-16.368,41.303,-24.935,0.098175
0.2655,-16.239,41.453,-25.215,0.098175
0.26625,-16.185,41.618,-25.433,0.098175
0.267,-16.188,41.793,-25.604,0.098175
0.26775,-16.224,41.974,-25.749,0.098175
0.2685,-16.278,42.158,-25.88,0.098175
0.26925,-16.341,42.344,-26.003,0.098175
0.27,-16.408,42.531,-26.123,0.098175
0.27075,-16.478,42.718,-26.241,0.098175
0.2715,-16.548,42.906,-26.357,0.098175
0.27225,-16.62,43.093,-26.473,0.098175
0.273,-16.692,43.281,-26.589,0.098175
0.27375,-16.764,43.469,-26.705,0.098175
0.2745,-16.836,43.657,-26.821,0.098175
0.27525,-16.908,43.845,-26.937,0.098175
0.276,-16.98,44.032,-27.052,0.098175
0.27675,-17.505,44.26,-26.755,0.12272
0.2775,-21.349,44.787,-23.438,0.12272
0.27825,-21.862,45.014,-23.153,0.12272
0.279,-21.738,45.186,-23.447,0.12272
0.27975,-21.626,45.358,-23.732,0.12272
0.2805,-21.593,45.537,-23.944,0.12272
0.28125,-21.615,45.72,-24.105,0.12272
0.282,-21.67,45.907,-24.237,0.12272
0.28275,-21.741,46.095,-24.354,0.12272
0.2835,-21.821,46.283,-24.462,0.12272
0.28425,-21.905,46.472,-24.567,0.12272
0.285,-21.992,46.661,-24.67,0.12272
0.28575,-22.079,46.851,-24.771,0.12272
0.2865,-22.167,47.04,-24.873,0.12272
0.28725,-22.256,47.229,-24.973,0.12272
0.288,-22.345,47.419,-25.074,0.12272
0.28875,-22.434,47.608,-25.175,0.12272
0.2895,-26.011,47.726,-21.716,0.14726
0.29025,-27.314,47.894,-20.58,0.14726
0.291,-27.327,48.086,-20.759,0.14726
0.29175,-27.204,48.28,-21.076,0.14726
0.2925,-27.152,48.473,-21.321,0.14726
0.29325,-27.17,48.664,-21.495,0.14726
0.294,-27.228,48.855,-21.627,0.14726
0.29475,-27.309,49.044,-21.736,0.14726
0.2955,-27.401,49.234,-21.832,0.14726
0.29625,-27.5,49.423,-21.923,0.14726
0.297,-27.602,49.613,-22.011,0.14726
0.29775,-27.705,49.802,-22.097,0.14726
0.2985,-27.809,49.991,-22.182,0.14726
0.29925,-27.913,50.18,-22.267,0.14726
0.3,-29.838,50.108,-20.27,0.17181
0.30075,-32.581,49.921,-17.339,0.17181
0.3015,-32.88,50.083,-17.203,0.17181
0.30225,-32.781,50.302,-17.521,0.17181
0.303,-32.713,50.517,-17.804,0.17181
0.30375,-32.721,50.721,-17.999,0.17181
0.3045,-32.781,50.917,-18.136,0.17181
0.30525,-32.869,51.108,-18.239,0.17181
0.306,-32.973,51.298,-18.325,0.17181
0.30675,-33.085,51.487,-18.402,0.17181
0.3075,-33.2,51.674,-18.474,0.17181
0.30825,-33.318,51.862,-18.544,0.17181
0.309,-33.437,52.049,-18.613,0.17181
0.30975,-35.664,51.633,-15.969,0.19635
0.3105,-38.04,51.176,-13.136,0.19635
0.31125,-38.286,51.328,-13.042,0.19635
0.312,-38.203,51.574,-13.371,0.19635
0.31275,-38.16,51.809,-13.649,0.19635
0.3135,-38.19,52.023,-13.833,0.19635
0.31425,-38.267,52.222,-13.955,0.19635
0.315,-38.372,52.414,-14.042,0.19635
0.31575,-38.491,52.602,-14.112,0.19635
0.3165,-38.617,52.788,-14.171,0.19635
0.31725,-38.746,52.973,-14.226,0.19635
0.318,-38.878,53.157,-14.279,0.19635
0.31875,-41.574,52.168,-10.595,0.22089
0.3195,-43.339,51.608,-8.2695,0.22089
0.32025,-43.499,51.78,-8.281,0.22089
0.321,-43.435,52.055,-8.6206,0.22089
0.32175,-43.424,52.306,-8.8819,0.22089
0.3225,-43.48,52.526,-9.0461,0.22089
0.32325,-43.578,52.726,-9.1483,0.22089
0.324,-43.699,52.915,-9.2167,0.22089
0.32475,-43.832,53.099,-9.2672,0.22089
0.3255,-43.972,53.28,-9.3085,0.22089
0.32625,-44.115,53.46,-9.3452,0.22089
0.327,-46.478,52.151,-5.6732,0.24544
0.32775,-48.232,51.255,-3.0229,0.24544
0.3285,-48.428,51.402,-2.9741,0.24544
0.32925,-48.4,51.697,-3.2978,0.24544
0.33,-48.413,51.965,-3.5524,0.24544
0.33075,-48.487,52.193,-3.7059,0.24544
0.3315,-48.6,52.394,-3.7943,0.24544
0.33225,-48.734,52.58,-3.8465,0.24544
0.333,-48.879,52.759,-3.8799,0.24544
0.33375,-49.031,52.934,-3.9035,0.24544
0.3345,-49.969,52.361,-2.3919,0.26998
0.33525,-52.605,50.187,2.4182,0.26998
0.336,-52.998,50.137,2.8606,0.26998
0.33675,-53.008,50.448,2.5601,0.26998
0.3375,-53.027,50.751,2.2768,0.26998
0.33825,-53.105,50.999,2.1064,0.26998
0.339,-53.223,51.207,2.0159,0.26998
0.33975,-53.365,51.394,1.9713,0.26998
0.3405,-53.519,51.568,1.9508,0.26998
0.34125,-53.68,51.737,1.9429,0.26998
0.342,-55.848,49.223,6.6254,0.29452
0.34275,-56.984,48.096,8.8878,0.29452
0.3435,-57.129,48.29,8.8395,0.29452
0.34425,-57.157,48.638,8.5189,0.29452
0.345,-57.228,48.931,8.2972,0.29452
0.34575,-57.344,49.162,8.1818,0.29452
0.3465,-57.488,49.356,8.1315,0.29452
0.34725,-57.647,49.53,8.1171,0.29452
0.348,-57.814,49.693,8.121,0.29452
0.34875,-59.43,47.062,12.368,0.31907
0.3495,-60.564,45.372,15.192,0.31907
0.35025,-60.744,45.518,15.225,0.31907
0.351,-60.802,45.894,14.908,0.31907
0.35175,-60.893,46.212,14.682,0.31907
0.3525,-61.022,46.454,14.569,0.31907
0.35325,-61.176,46.648,14.529,0.31907
0.354,-61.344,46.816,14.528,0.31907
0.35475,-61.518,46.97,14.548,0.31907
0.3555,-63.28,42.412,20.868,0.34361
0.35625,-63.686,41.891,21.795,0.34361
0.357,-63.798,42.243,21.555,0.34361
0.35775,-63.901,42.619,21.282,0.34361
0.3585,-64.035,42.902,21.132,0.34361
0.35925,-64.193,43.115,21.078,0.34361
0.36,-64.364,43.287,21.078,0.34361
0.36075,-64.543,43.437,21.107,0.34361
0.3615,-65.558,39.102,26.456,0.36816
0.36225,-66.026,37.721,28.305,0.36816
0.363,-66.187,38.003,28.183,0.36816
0.36375,-66.319,38.414,27.906,0.36816
0.3645,-66.472,38.727,27.746,0.36816
0.36525,-66.642,38.951,27.691,0.36816
0.366,-66.82,39.122,27.699,0.36816
0.36675,-67.005,39.264,27.74,0.36816
0.3675,-67.519,33.67,33.849,0.3927
0.36825,-67.758,32.927,34.831,0.3927
0.369,-67.935,33.299,34.636,0.3927
0.36975,-68.107,33.707,34.4,0.3927
0.3705,-68.288,34,34.287,0.3927
0.37125,-68.473,34.205,34.268,0.3927
0.372,-68.66,34.358,34.303,0.3927
0.37275,-68.611,30.251,38.36,0.41724
0.3735,-68.648,27.608,41.04,0.41724
0.37425,-68.839,27.692,41.147,0.41724
0.375,-69.051,28.142,40.909,0.41724
0.37575,-69.257,28.494,40.763,0.41724
0.3765,-69.456,28.73,40.726,0.41724
0.37725,-69.651,28.894,40.757,0.41724
0.378,-69.369,26.031,43.338,0.44179
0.37875,-68.886,21.874,47.012,0.44179
0.3795,-69.034,21.683,47.351,0.44179
0.38025,-69.282,22.127,47.155,0.44179
0.381,-69.521,22.509,47.012,0.44179
0.38175,-69.74,22.761,46.979,0.44179
0.3825,-69.944,22.925,47.018,0.44179
0.38325,-69.194,19.315,49.879,0.46633
0.384,-68.374,15.409,52.965,0.46633
0.38475,-68.518,15.294,53.224,0.46633
0.3855,-68.806,15.75,53.056,0.46633
0.38625,-69.073,16.122,52.951,0.46633
0.387,-69.305,16.36,52.946,0.46633
0.38775,-69.516,16.508,53.008,0.46633
0.3885,-67.579,10.394,57.185,0.49087
0.38925,-67.061,8.3973,58.664,0.49087
0.39,-67.31,8.6293,58.68,0.49087
0.39075,-67.633,9.0811,58.552,0.49087
0.3915,-67.911,9.3976,58.514,0.49087
0.39225,-68.145,9.5869,58.559,0.49087
0.393,-67.516,7.7589,59.757,0.51542
0.39375,-65.11,1.7798,63.33,0.51542
0.3945,-65.081,1.324,63.757,0.51542
0.39525,-65.426,1.7391,63.687,0.51542
0.396,-65.755,2.1157,63.639,0.51542
0.39675,-66.021,2.346,63.675,0.51542
0.3975,-66.243,2.4744,63.769,0.51542
0.39825,-62.586,-4.9332,67.519,0.53996
0.399,-62.146,-6.1105,68.257,0.53996
0.39975,-62.484,-5.7771,68.261,0.53996
0.4005,-62.858,-5.3742,68.233,0.53996
0.40125,-63.155,-5.1219,68.277,0.53996
0.402,-63.391,-4.9875,68.378,0.53996
0.40275,-59.055,-12.47,71.525,0.5645
0.4035,-58.493,-13.684,72.178,0.5645
0.40425,-58.858,-13.357,72.214,0.5645
0.405,-59.263,-12.961,72.224,0.5645
0.40575,-59.576,-12.72,72.296,0.5645
0.4065,-59.785,-12.645,72.43,0.58905
0.40725,-54.546,-20.494,75.04,0.58905
0.408,-54.126,-21.351,75.477,0.58905
0.40875,-54.554,-20.977,75.531,0.58905
0.4095,-54.982,-20.604,75.586,0.58905
0.41025,-55.298,-20.394,75.692,0.58905
0.411,-52.851,-23.737,76.588,0.61359
0.41175,-49.181,-28.663,77.844,0.61359
0.4125,-49.166,-28.908,78.074,0.61359
0.41325,-49.654,-28.508,78.161,0.61359
0.414,-50.066,-28.204,78.27,0.61359
0.41475,-50.359,-28.054,78.413,0.61359
0.4155,-45.011,-34.345,79.356,0.63814
0.41625,-43.286,-36.516,79.802,0.63814
0.417,-43.635,-36.326,79.961,0.63814
0.41775,-44.146,-35.952,80.098,0.63814
0.4185,-44.52,-35.735,80.255,0.63814
0.41925,-41.016,-39.473,80.489,0.66268
0.42,-37.141,-43.602,80.743,0.66268
0.42075,-37.128,-43.809,80.938,0.66268
0.4215,-37.668,-43.456,81.124,0.66268
0.42225,-38.103,-43.209,81.312,0.66268
0.423,-38.285,-43.206,81.491,0.68722
0.42375,-30.893,-50.09,80.983,0.68722
0.4245,-30.141,-50.956,81.097,0.68722
0.42525,-30.631,-50.696,81.327,0.68722
0.426,-31.133,-50.427,81.56,0.68722
0.42675,-31.468,-50.309,81.777,0.68722
0.4275,-24.237,-56.314,80.551,0.71177
0.42825,-22.784,-57.663,80.447,0.71177
0.429,-23.205,-57.501,80.706,0.71177
0.42975,-23.729,-57.257,80.985,0.71177
0.4305,-24.088,-57.146,81.233,0.71177
0.43125,-16.298,-62.872,79.17,0.73631
0.432,-14.998,-63.972,78.97,0.73631
0.43275,-15.453,-63.819,79.272,0.73631
0.4335,-15.984,-63.613,79.597,0.73631
0.43425,-16.334,-63.537,79.871,0.73631
0.435,-8.0184,-68.902,76.92,0.76085
0.43575,-6.9396,-69.745,76.685,0.76085
0.4365,-7.4201,-69.614,77.034,0.76085
0.43725,-7.9294,-69.465,77.395,0.76085
0.438,-6.1443,-70.572,76.716,0.7854
0.43875,0.84865,-74.508,73.659,0.7854
0.4395,1.3346,-74.937,73.603,0.7854
0.44025,0.79439,-74.814,74.02,0.7854
0.441,0.32842,-74.732,74.403,0.7854
0.44175,5.0422,-77.021,71.979,0.80994
0.4425,9.6411,-79.277,69.636,0.80994
0.44325,9.7117,-79.478,69.766,0.80994
0.444,9.1766,-79.403,70.227,0.80994
0.44475,8.7775,-79.391,70.614,0.80994
0.4455,16.911,-82.543,65.632,0.83449
0.44625,18.504,-83.298,64.794,0.83449
